,Postcode,Postcode Latitude,Postcode Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
1752,M5L,43.6481985,-79.3798169,Starbucks,43.649385825065345,-79.37809348357672,Coffee Shop
1753,M5L,43.6481985,-79.3798169,Cosmopolitan Toronto Centre Hotel & Spa,43.64906432957466,-79.37759759701125,Hotel
1754,M5L,43.6481985,-79.3798169,Marché Mövenpick,43.6472616,-79.3785998,Restaurant
1755,M5L,43.6481985,-79.3798169,Boxcar Social Temperance,43.65055725249405,-79.38195634640063,Bar
1756,M5L,43.6481985,-79.3798169,Sukhothai,43.64848710249909,-79.37454735245633,Thai Restaurant
1757,M5L,43.6481985,-79.3798169,Pizzeria Libretto,43.64833354686235,-79.38511050184168,Pizza Place
1758,M5L,43.6481985,-79.3798169,Starbucks,43.650420650855466,-79.37820212176874,Coffee Shop
1759,M5L,43.6481985,-79.3798169,Biff's Bistro,43.647084825125084,-79.37634231908494,French Restaurant
1760,M5L,43.6481985,-79.3798169,Crepe TO,43.650063279511016,-79.37458664523871,Creperie
1761,M5L,43.6481985,-79.3798169,Terroni,43.650927,-79.375602,Italian Restaurant
1762,M5L,43.6481985,-79.3798169,Assembly Chef's Hall,43.650578865093934,-79.3834119303614,Food Court
1763,M5L,43.6481985,-79.3798169,Union Pearson Express,43.64436200658875,-79.38319927907953,Train Station
1764,M5L,43.6481985,-79.3798169,Starbucks,43.646935797838935,-79.38442766632808,Coffee Shop
1765,M5L,43.6481985,-79.3798169,Garrison Bespoke,43.648102,-79.376334,Tailor Shop
1766,M5L,43.6481985,-79.3798169,Sud Forno,43.65093965733832,-79.37904545824371,Bakery
1767,M5L,43.6481985,-79.3798169,Fresh On Front,43.64781466405137,-79.3744527618627,Vegetarian / Vegan Restaurant
1768,M5L,43.6481985,-79.3798169,Rosalinda,43.650252483069295,-79.38515575620075,Vegetarian / Vegan Restaurant
1769,M5L,43.6481985,-79.3798169,Union Chicken,43.64491185903613,-79.38232534702786,Fried Chicken Joint
1770,M5L,43.6481985,-79.3798169,Gyu-Kaku Japanese BBQ,43.651422275497914,-79.37504693687086,Japanese Restaurant
1771,M5L,43.6481985,-79.3798169,Soho House Toronto,43.64873430659662,-79.38654117564838,Speakeasy
1772,M5L,43.6481985,-79.3798169,Pravda Vodka Bar,43.64851553067474,-79.37473231149953,Cocktail Bar
1773,M5L,43.6481985,-79.3798169,Roy Thomson Hall,43.6465886970634,-79.38597899374354,Concert Hall
1774,M5L,43.6481985,-79.3798169,Shangri-La Toronto,43.64912919417502,-79.3865566853963,Hotel
1775,M5L,43.6481985,-79.3798169,Estiatorio Volos,43.65032912559998,-79.38453301297716,Greek Restaurant
1776,M5L,43.6481985,-79.3798169,Scotiabank Arena,43.64344617535107,-79.37903988889991,Basketball Stadium
1777,M5L,43.6481985,-79.3798169,Nathan Phillips Square,43.65227047322295,-79.38351631164551,Plaza
1778,M5L,43.6481985,-79.3798169,NAMI,43.650853361785124,-79.37588746641697,Japanese Restaurant
1779,M5L,43.6481985,-79.3798169,Cambridge Suites Toronto,43.65183649475983,-79.37810738045548,Hotel
1780,M5L,43.6481985,-79.3798169,Four Seasons Centre for the Performing Arts,43.650592,-79.385806,Concert Hall
1781,M5L,43.6481985,-79.3798169,Hudson's Bay,43.652039815876805,-79.38039146122816,Department Store
1782,M5L,43.6481985,-79.3798169,Old City Hall,43.652008800876125,-79.3817442232328,Monument / Landmark
1783,M5L,43.6481985,-79.3798169,Elgin And Winter Garden Theatres,43.653393796019586,-79.3785073962175,Theater
1784,M5L,43.6481985,-79.3798169,D.W. Alexander,43.64833304339161,-79.3738261420116,Cocktail Bar
1785,M5L,43.6481985,-79.3798169,Real Sports Apparel,43.64285984835777,-79.38018363195047,Sporting Goods Shop
1786,M5L,43.6481985,-79.3798169,Versus Coffee,43.65121343781903,-79.37523564828548,Coffee Shop
1787,M5L,43.6481985,-79.3798169,Sony Centre for the Performing Arts,43.646292124205594,-79.37602179505662,Concert Hall
1788,M5L,43.6481985,-79.3798169,The Reservoir Lounge,43.64851659851552,-79.37455623391588,Jazz Club
1789,M5L,43.6481985,-79.3798169,The Gabardine,43.65098801064232,-79.38122513218154,American Restaurant
1790,M5L,43.6481985,-79.3798169,Leña,43.65175078455427,-79.37902076748435,Latin American Restaurant
1791,M5L,43.6481985,-79.3798169,M Square Coffee Co,43.65121797253777,-79.38355459932247,Coffee Shop
1792,M5L,43.6481985,-79.3798169,Cafe Landwer,43.64875349932059,-79.3853673607289,Café
1793,M5L,43.6481985,-79.3798169,Bosk at Shangri-La,43.649022736761516,-79.38582635521233,Asian Restaurant
1794,M5L,43.6481985,-79.3798169,Sam James Coffee Bar (SJCB),43.65031871629752,-79.37621650642859,Coffee Shop
1795,M5L,43.6481985,-79.3798169,iQ Food Co,43.642851,-79.382081,Salad Place
1796,M5L,43.6481985,-79.3798169,Balzac's Coffee,43.644372584148364,-79.38306470027423,Coffee Shop
1797,M5L,43.6481985,-79.3798169,Eggspectation Bell Trinity Square,43.65314383888587,-79.38198016678167,Breakfast Spot
1798,M5L,43.6481985,-79.3798169,Indigo,43.65351471121164,-79.38069591056922,Bookstore
1799,M5L,43.6481985,-79.3798169,Dog Fountain,43.64799795147863,-79.37536096948996,Fountain
1800,M5L,43.6481985,-79.3798169,St James Anglican Cathedral,43.650109744784004,-79.37429172248066,Church
1801,M5L,43.6481985,-79.3798169,St. Lawrence Market (South Building),43.64874320223593,-79.37159697627527,Farmers Market
1802,M5L,43.6481985,-79.3798169,Sunset Grill,43.65166162378037,-79.3790751303271,Breakfast Spot
1803,M5L,43.6481985,-79.3798169,Aveda Institute Toronto,43.65009640955562,-79.37362952211767,Cosmetics Shop
1804,M5L,43.6481985,-79.3798169,Delta Hotels by Marriott Toronto,43.6428819,-79.3839491,Hotel
1805,M5L,43.6481985,-79.3798169,St. Lawrence Market (North Building),43.64879290161719,-79.37194535820687,Farmers Market
1806,M5L,43.6481985,-79.3798169,Royal Alexandra Theatre,43.647255,-79.38753,Theater
1807,M5L,43.6481985,-79.3798169,Byblos Toronto,43.647615054171766,-79.3883810317138,Mediterranean Restaurant
1808,M5L,43.6481985,-79.3798169,Maple Leaf Square,43.64292522840183,-79.38089182467687,Plaza
1809,M5L,43.6481985,-79.3798169,Bulldog On The Block,43.65065218852629,-79.38414092873634,Coffee Shop
1810,M5L,43.6481985,-79.3798169,The Burger's Priest,43.648476440165176,-79.38737257506915,Burger Joint
1811,M5L,43.6481985,-79.3798169,Pai,43.64792310735613,-79.38857932631602,Thai Restaurant
1812,M5L,43.6481985,-79.3798169,Pearl Diver,43.651481290733734,-79.37359954211877,Gastropub
1813,M5L,43.6481985,-79.3798169,Amano Pasta,43.64491852117436,-79.38235777637108,Italian Restaurant
1814,M5L,43.6481985,-79.3798169,Downtown Toronto,43.65323167517444,-79.38529600606677,Neighborhood
1815,M5L,43.6481985,-79.3798169,C'est What,43.64842583928427,-79.37343925237656,Beer Bar
1816,M5L,43.6481985,-79.3798169,Noodle King,43.65170632794881,-79.38304628912547,Asian Restaurant
1817,M5L,43.6481985,-79.3798169,HomeSense,43.6531866401305,-79.3792368471621,Furniture / Home Store
1818,M5N,43.7116948,-79.4169356,The Abbot,43.703687730512435,-79.41348481516249,Gastropub
1819,M5N,43.7116948,-79.4169356,Hotel Gelato,43.703477773135404,-79.41431071971614,Café
1820,M5N,43.7116948,-79.4169356,The Mad Bean Coffee House,43.70352947682181,-79.4136982823359,Coffee Shop
1821,M5N,43.7116948,-79.4169356,Phipps Bakery Cafe,43.704116466227575,-79.41113522499343,Bakery
1822,M5N,43.7116948,-79.4169356,Tokyo Sushi,43.704145677479275,-79.41063075217247,Sushi Restaurant
1823,M5N,43.7116948,-79.4169356,7 Numbers,43.70363047439462,-79.41372432091855,Italian Restaurant
1824,M5N,43.7116948,-79.4169356,Ferraro,43.70365527780529,-79.41316673153752,Italian Restaurant
1825,M5N,43.7116948,-79.4169356,EDO,43.703753667738965,-79.41280203647945,Japanese Restaurant
1826,M5N,43.7116948,-79.4169356,Forest Hill Arena,43.704289109749816,-79.42036702009155,Skating Rink
1827,M5N,43.7116948,-79.4169356,Starbucks,43.70404891326347,-79.41176195515051,Coffee Shop
1828,M5N,43.7116948,-79.4169356,TD Canada Trust,43.71221158421207,-79.42823254003707,Bank
1829,M5N,43.7116948,-79.4169356,TD Canada Trust,43.70402595885575,-79.41258256489618,Bank
1830,M5N,43.7116948,-79.4169356,Shoppers Drug Mart,43.71265154175745,-79.42803977796558,Pharmacy
1831,M5N,43.7116948,-79.4169356,Shoppers Drug Mart,43.70320246186368,-79.41532029333281,Pharmacy
1832,M5N,43.7116948,-79.4169356,The Bagel House,43.70398896337057,-79.41176966913828,Bagel Shop
1833,M5N,43.7116948,-79.4169356,Kimono,43.70424116320532,-79.41008497921086,Sushi Restaurant
1834,M5N,43.7116948,-79.4169356,Jewel & Java Café,43.712466857379965,-79.42799892210871,Café
1835,M5N,43.7116948,-79.4169356,NTCC Swimming Pool,43.710552812924895,-79.40578561334489,Gym Pool
1836,M5N,43.7116948,-79.4169356,House Of Chan,43.703802840742526,-79.4136954641572,Asian Restaurant
1837,M5N,43.7116948,-79.4169356,Tryst Lingerie,43.7038195521324,-79.41252469506422,Lingerie Store
1838,M5N,43.7116948,-79.4169356,Ashford Cleaners,43.703199,-79.414102,Dry Cleaner
1839,M5N,43.7116948,-79.4169356,Global Pet Foods,43.70408990605873,-79.4109011839481,Pet Store
1840,M5N,43.7116948,-79.4169356,Body & Soul,43.70459325422878,-79.40961694607698,Gym
1841,M5N,43.7116948,-79.4169356,Nikko Sushi,43.704491178356754,-79.40964102745056,Sushi Restaurant
1842,M5P,43.6969476,-79.4113072,Kay Gardner Beltline Trail,43.700726252588964,-79.4101006611444,Trail
1843,M5P,43.6969476,-79.4113072,The Abbot,43.703687730512435,-79.41348481516249,Gastropub
1844,M5P,43.6969476,-79.4113072,Hotel Gelato,43.703477773135404,-79.41431071971614,Café
1845,M5P,43.6969476,-79.4113072,The Mad Bean Coffee House,43.70352947682181,-79.4136982823359,Coffee Shop
1846,M5P,43.6969476,-79.4113072,Phipps Bakery Cafe,43.704116466227575,-79.41113522499343,Bakery
1847,M5P,43.6969476,-79.4113072,Tokyo Sushi,43.704145677479275,-79.41063075217247,Sushi Restaurant
1848,M5P,43.6969476,-79.4113072,Aroma Espresso Bar,43.68816960127832,-79.41259869674182,Café
1849,M5P,43.6969476,-79.4113072,7 Numbers,43.70363047439462,-79.41372432091855,Italian Restaurant
1850,M5P,43.6969476,-79.4113072,Mashu Mashu Mediterranean Grill,43.688296943178955,-79.41256340570523,Middle Eastern Restaurant
1851,M5P,43.6969476,-79.4113072,Oriole Park,43.697113532958525,-79.39929342276933,Park
1852,M5P,43.6969476,-79.4113072,Ferraro,43.70365527780529,-79.41316673153752,Italian Restaurant
1853,M5P,43.6969476,-79.4113072,Sake Bar Kushi,43.70492346730393,-79.40695373525546,Japanese Restaurant
1854,M5P,43.6969476,-79.4113072,Burger Shack,43.70485530038984,-79.40606744008124,Burger Joint
1855,M5P,43.6969476,-79.4113072,Starbucks,43.688997709732675,-79.41280279850034,Coffee Shop
1856,M5P,43.6969476,-79.4113072,EDO,43.703753667738965,-79.41280203647945,Japanese Restaurant
1857,M5P,43.6969476,-79.4113072,The Eglinton Way,43.70256768522876,-79.41805411238548,Garden
1858,M5P,43.6969476,-79.4113072,Darbar,43.704863139986706,-79.40774649663494,Persian Restaurant
1859,M5P,43.6969476,-79.4113072,SXS Fitness Inc.,43.704774098682286,-79.40646629702496,Gym / Fitness Center
1860,M5P,43.6969476,-79.4113072,Starbucks,43.70404891326347,-79.41176195515051,Coffee Shop
1861,M5P,43.6969476,-79.4113072,A&W Canada,43.704555,-79.407625,Fast Food Restaurant
1862,M5P,43.6969476,-79.4113072,TD Canada Trust,43.70402595885575,-79.41258256489618,Bank
1863,M5P,43.6969476,-79.4113072,TD Canada Trust,43.6893326,-79.4127508,Bank
1864,M5P,43.6969476,-79.4113072,Track Fitness,43.68874446105689,-79.41260738301624,Gym
1865,M5P,43.6969476,-79.4113072,Hero Certified Burgers,43.68863093053954,-79.41263632449024,Burger Joint
1866,M5P,43.6969476,-79.4113072,Shoppers Drug Mart,43.70320246186368,-79.41532029333281,Pharmacy
1867,M5P,43.6969476,-79.4113072,Pizza Hut,43.70496781076741,-79.40577461933502,Pizza Place
1868,M5P,43.6969476,-79.4113072,The Bagel House,43.70398896337057,-79.41176966913828,Bagel Shop
1869,M5P,43.6969476,-79.4113072,Subway,43.68824675,-79.412587,Sandwich Place
1870,M5P,43.6969476,-79.4113072,Forest Hill Road Park,43.69794474434431,-79.4066047668457,Park
1871,M5P,43.6969476,-79.4113072,Freshii,43.68904719148535,-79.41281856344665,Vegetarian / Vegan Restaurant
1872,M5P,43.6969476,-79.4113072,Second Cup,43.688697685124076,-79.41260118073386,Café
1873,M5P,43.6969476,-79.4113072,Robert Bateman Parkette,43.70113951308646,-79.41447047214669,Park
1874,M5P,43.6969476,-79.4113072,Yitz's Delicatessen Restaurant & Catering,43.70462523069631,-79.40893043742516,Deli / Bodega
1875,M5P,43.6969476,-79.4113072,Kimono,43.70424116320532,-79.41008497921086,Sushi Restaurant
1876,M5P,43.6969476,-79.4113072,Upper Canada College (Lett Gym),43.692832398608246,-79.40525789939457,Gym / Fitness Center
1877,M5P,43.6969476,-79.4113072,Duckee Asian Food,43.70326571547134,-79.41458702087402,Asian Restaurant
1878,M5P,43.6969476,-79.4113072,Suydam Park,43.69042011625168,-79.41390037536621,Park
1879,M5P,43.6969476,-79.4113072,Belt Line Trail - Yonge to Bathurst,43.69645218701035,-79.40132193775102,Trail
1880,M5P,43.6969476,-79.4113072,UCC summer camps,43.69152798314834,-79.40343836255039,Skating Rink
1881,M5P,43.6969476,-79.4113072,Coffee Time,43.703966,-79.40592,Coffee Shop
1882,M5P,43.6969476,-79.4113072,Greenhouse Juice,43.68871461044441,-79.41244002225744,Juice Bar
1883,M5P,43.6969476,-79.4113072,William P. Wilder Arena,43.69183115737972,-79.40216986522972,Skating Rink
1884,M5P,43.6969476,-79.4113072,Fiona Nelson Parkette,43.69938688249057,-79.40023182257725,Park
1885,M5P,43.6969476,-79.4113072,Rexall,43.688494,-79.41264,Pharmacy
1886,M5P,43.6969476,-79.4113072,Spadina Park,43.68853913429841,-79.40862202416405,Park
1887,M5R,43.6727097,-79.4056784,Roti Cuisine of India,43.67461834990478,-79.40824866273744,Indian Restaurant
1888,M5R,43.6727097,-79.4056784,Ezra's Pound,43.67515283323029,-79.40585846415303,Café
1889,M5R,43.6727097,-79.4056784,Rose & Sons,43.6756684758828,-79.40361659752443,American Restaurant
1890,M5R,43.6727097,-79.4056784,Big Crow,43.675896076491284,-79.40368028354095,BBQ Joint
1891,M5R,43.6727097,-79.4056784,Schmaltz Appetizing,43.673894733822266,-79.41181770211539,Deli / Bodega
1892,M5R,43.6727097,-79.4056784,Madame Boeuf And Flea,43.67524,-79.40662,Burger Joint
1893,M5R,43.6727097,-79.4056784,Creeds Coffee Bar,43.67410020855885,-79.41083780404273,Coffee Shop
1894,M5R,43.6727097,-79.4056784,Live Organic Food Bar,43.67505287052667,-79.40671518307245,Vegetarian / Vegan Restaurant
1895,M5R,43.6727097,-79.4056784,Jean Sibelius Square,43.67142628683921,-79.40883090368688,Park
1896,M5R,43.6727097,-79.4056784,Playa Cabana,43.67611179256714,-79.4012790354265,Mexican Restaurant
1897,M5R,43.6727097,-79.4056784,Casa Loma,43.677934,-79.409521,Castle
1898,M5R,43.6727097,-79.4056784,Baldwin Steps,43.67770700052798,-79.40820890386739,Historic Site
1899,M5R,43.6727097,-79.4056784,Fresh on Bloor,43.66675488472059,-79.40349130034014,Vegetarian / Vegan Restaurant
1900,M5R,43.6727097,-79.4056784,Dish Cooking Studio,43.67406646467061,-79.4107635453081,Café
1901,M5R,43.6727097,-79.4056784,Fat Pasha,43.67378411528878,-79.41177020045674,Jewish Restaurant
1902,M5R,43.6727097,-79.4056784,L'Unita Restaurant,43.674387404879205,-79.39648826123504,Italian Restaurant
1903,M5R,43.6727097,-79.4056784,Mistura,43.67428461619599,-79.398425962694,Italian Restaurant
1904,M5R,43.6727097,-79.4056784,Magic Oven,43.6748946772507,-79.40699407078071,Pizza Place
1905,M5R,43.6727097,-79.4056784,The Madison Avenue Pub,43.667946944171426,-79.40348638003233,Pub
1906,M5R,43.6727097,-79.4056784,The Original Gyro Grill,43.66662059602154,-79.40554379665828,Greek Restaurant
1907,M5R,43.6727097,-79.4056784,A Nerd's World,43.670040130615234,-79.41326141357422,Design Studio
1908,M5R,43.6727097,-79.4056784,BMV Books,43.66586,-79.406824,Bookstore
1909,M5R,43.6727097,-79.4056784,Toronto Archives,43.67644734460629,-79.40750861881347,History Museum
1910,M5R,43.6727097,-79.4056784,One Love Vegetarian,43.66658821356758,-79.41177681464762,Vegetarian / Vegan Restaurant
1911,M5R,43.6727097,-79.4056784,Joso's,43.67483469176536,-79.39617148340865,Mediterranean Restaurant
1912,M5R,43.6727097,-79.4056784,Cobs Bread,43.66622171718618,-79.40606647691668,Bakery
1913,M5R,43.6727097,-79.4056784,Fuwa Fuwa Japanese Pancakes,43.66587984725407,-79.40783968911445,Pastry Shop
1914,M5R,43.6727097,-79.4056784,The Bloor Hot Docs Cinema,43.665499199156656,-79.4103125084796,Indie Movie Theater
1915,M5R,43.6727097,-79.4056784,Le Paradis,43.67500732033419,-79.40003625111297,French Restaurant
1916,M5R,43.6727097,-79.4056784,Napoli Centrale,43.669391,-79.413028,Pizza Place
1917,M5R,43.6727097,-79.4056784,Chadwick's,43.67359329474282,-79.41201462996214,Gastropub
1918,M5R,43.6727097,-79.4056784,Bang & Olufsen Yorkville,43.6748312216317,-79.39661065707067,Electronics Store
1919,M5R,43.6727097,-79.4056784,Whole Foods Market,43.672005429317515,-79.3948317514291,Grocery Store
1920,M5R,43.6727097,-79.4056784,Bulk Barn,43.66570828665725,-79.40832293053349,Grocery Store
1921,M5R,43.6727097,-79.4056784,Equinox Yorkville,43.67122,-79.394963,Gym
1922,M5R,43.6727097,-79.4056784,Rapido,43.67289531055692,-79.41410783253588,Tea Room
1923,M5R,43.6727097,-79.4056784,Gyubee,43.66708824997601,-79.4005710246546,Japanese Restaurant
1924,M5R,43.6727097,-79.4056784,Gordo Ex,43.67176256470684,-79.41384504378924,Latin American Restaurant
1925,M5R,43.6727097,-79.4056784,Koerner Hall,43.667983280307865,-79.3959619437764,Concert Hall
1926,M5R,43.6727097,-79.4056784,Royal Conservatory of Music,43.66822758218325,-79.39631143267306,Music School
1927,M5R,43.6727097,-79.4056784,Real Thailand Restaurant,43.66655676709821,-79.40465745192407,Thai Restaurant
1928,M5R,43.6727097,-79.4056784,Insomnia Restaurant and Lounge,43.665179618013326,-79.41096552569321,Restaurant
1929,M5R,43.6727097,-79.4056784,Eva's Original Chimneys,43.665608421839806,-79.4090342859261,Ice Cream Shop
1930,M5R,43.6727097,-79.4056784,Nella Cucina,43.66712176731779,-79.41202212708252,School
1931,M5R,43.6727097,-79.4056784,5 Elements Espresso,43.6736953327356,-79.39603742055805,Café
1932,M5R,43.6727097,-79.4056784,Casa Loma Stables,43.679394728878336,-79.41090455690367,Museum
1933,M5R,43.6727097,-79.4056784,Royal Ontario Museum,43.668367065616046,-79.3948129405877,Museum
1934,M5R,43.6727097,-79.4056784,Playa Cabana Hacienda,43.67716203780748,-79.39831483048752,Mexican Restaurant
1935,M5R,43.6727097,-79.4056784,ROM Museum Store,43.66851433563614,-79.39487921364,Gift Shop
1936,M5R,43.6727097,-79.4056784,Tarragon Theatre,43.674983590604896,-79.41278424039598,Theater
1937,M5R,43.6727097,-79.4056784,DAVIDsTEA,43.66579011022749,-79.40826968594604,Tea Room
1938,M5R,43.6727097,-79.4056784,Midoco Art & Office Supplies,43.66524983686544,-79.41059231104832,Arts & Crafts Store
1939,M5R,43.6727097,-79.4056784,Country Style Hungarian Restaurant,43.66562095917719,-79.40897737643422,Eastern European Restaurant
1940,M5R,43.6727097,-79.4056784,Crafty Coyote,43.66559307383268,-79.40862274504491,Beer Bar
1941,M5R,43.6727097,-79.4056784,Famoso Neapolitan Pizzeria,43.66619627664693,-79.40656418036734,Pizza Place
1942,M5R,43.6727097,-79.4056784,Pour House,43.675640867179204,-79.40382084040043,Pub
1943,M5R,43.6727097,-79.4056784,Herbs & Nutrition Qi Natural Food,43.665013428045555,-79.41189818065214,Health Food Store
1944,M5R,43.6727097,-79.4056784,Sotto Sotto,43.67363299036321,-79.39615552537904,Italian Restaurant
1945,M5R,43.6727097,-79.4056784,Curbside Cycle,43.665820270961284,-79.4079782001808,Bike Shop
1946,M5R,43.6727097,-79.4056784,Little Piggy's,43.666053,-79.406811,Korean Restaurant
1947,M5R,43.6727097,-79.4056784,L'Espresso Bar Mercurio,43.667607786430985,-79.39920107639665,Café
1948,M5R,43.6727097,-79.4056784,Burrito Bandidos,43.66662530828417,-79.40552083714118,Burrito Place
1949,M5R,43.6727097,-79.4056784,The Annex Hodgepodge,43.674975198818274,-79.40654256081908,Sandwich Place
1950,M5R,43.6727097,-79.4056784,The Host,43.6696305868358,-79.39559945205876,Indian Restaurant
1951,M5R,43.6727097,-79.4056784,Bar Mercurio,43.667428494632084,-79.40032974323994,Restaurant
1952,M5R,43.6727097,-79.4056784,Karma Co-operative,43.66818455762173,-79.41450362458382,Grocery Store
1953,M5R,43.6727097,-79.4056784,Starbucks,43.66838851306989,-79.39752062470835,Coffee Shop
1954,M5R,43.6727097,-79.4056784,Miles Nadal Jewish Community Centre,43.66651909762614,-79.40387376211667,Gym
1955,M5R,43.6727097,-79.4056784,Spadina Museum: Historic House & Gardens,43.678883192249764,-79.40885838779944,History Museum
1956,M5R,43.6727097,-79.4056784,El Furniture Warehouse TO,43.66585168211681,-79.40793828065983,Restaurant
1957,M5R,43.6727097,-79.4056784,Museum Tavern,43.668389856295185,-79.3957298399421,Restaurant
1958,M5R,43.6727097,-79.4056784,LCBO,43.675344431726565,-79.40532725232431,Liquor Store
1959,M5R,43.6727097,-79.4056784,Volta Coffee,43.667314,-79.412145,Coffee Shop
1960,M5R,43.6727097,-79.4056784,The Bata Shoe Museum,43.66741594155602,-79.39996212207879,Museum
1961,M5R,43.6727097,-79.4056784,George's Deli & BBQ,43.664896832155215,-79.41057358529474,Deli / Bodega
1962,M5R,43.6727097,-79.4056784,Bite & Sip - Pretzels & Smoothies,43.6650883880936,-79.41135294600984,Bakery
1963,M5R,43.6727097,-79.4056784,Bakery On The Go,43.6660701730561,-79.41126420535527,Bakery
1964,M5R,43.6727097,-79.4056784,Morton's,43.66960707884626,-79.39466579480776,Steakhouse
1965,M5R,43.6727097,-79.4056784,Lee's Palace & The Dance Cave,43.66544538237753,-79.40954187360934,Music Venue
1966,M5R,43.6727097,-79.4056784,Sushi On Bloor,43.665505045846444,-79.40929569454767,Sushi Restaurant
1967,M5R,43.6727097,-79.4056784,Aviv,43.674553,-79.409043,Jewish Restaurant
1968,M5R,43.6727097,-79.4056784,Vermont Square Park,43.67049272376341,-79.41539937385534,Playground
1969,M5R,43.6727097,-79.4056784,Whole Hearth Bakery & Cafe,43.67200493427627,-79.39540470993069,Bakery
1970,M5R,43.6727097,-79.4056784,Fieramosca Cafe,43.66938550228104,-79.39731589843764,Italian Restaurant
1971,M5R,43.6727097,-79.4056784,B Espresso Bar,43.668143372259195,-79.39608691203554,Coffee Shop
1972,M5R,43.6727097,-79.4056784,Govinda's,43.67702263734145,-79.39691851938447,Vegetarian / Vegan Restaurant
1973,M5R,43.6727097,-79.4056784,Duke of York,43.669186229413306,-79.39752653692135,Pub
1974,M5R,43.6727097,-79.4056784,Coach House Printing,43.66631964001284,-79.40027745050322,Bookstore
1975,M5R,43.6727097,-79.4056784,Remenyi House of Music,43.66831120943481,-79.39584578950773,Music Store
1976,M5R,43.6727097,-79.4056784,Yorkville Village,43.671095704226914,-79.39441677077724,Shopping Mall
1977,M5R,43.6727097,-79.4056784,Estia,43.67239901227015,-79.3957441265051,Mediterranean Restaurant
1978,M5R,43.6727097,-79.4056784,Chatime 日出茶太,43.667338321102626,-79.4006839362167,Bubble Tea Shop
1979,M5R,43.6727097,-79.4056784,Tim Hortons,43.66817621882997,-79.39768776297564,Coffee Shop
1980,M5R,43.6727097,-79.4056784,Mayday Malone's,43.672620088589724,-79.41413713615573,Sports Bar
1981,M5R,43.6727097,-79.4056784,Blueblood Steakhouse,43.67806083991698,-79.40962843932293,Steakhouse
1982,M5R,43.6727097,-79.4056784,Vive Fitness 24-7,43.672644741702314,-79.41603474490128,Gym
1983,M5R,43.6727097,-79.4056784,The Runners' Shop,43.66892420432032,-79.39507624904259,Sporting Goods Shop
1984,M5R,43.6727097,-79.4056784,TNT,43.67122094859049,-79.39437876555134,Accessories Store
1985,M5R,43.6727097,-79.4056784,Annapurna Vegetarian Restaurant,43.67280358595294,-79.41408716361897,Vegetarian / Vegan Restaurant
1986,M5R,43.6727097,-79.4056784,Subway,43.674965,-79.406868,Sandwich Place
1987,M5S,43.6626956,-79.4000493,Yasu,43.66283719650635,-79.40321739973975,Japanese Restaurant
1988,M5S,43.6626956,-79.4000493,Rasa,43.662756751275445,-79.40398803188654,Restaurant
1989,M5S,43.6626956,-79.4000493,Her Father's Cider Bar + Kitchen,43.66244824890102,-79.40470324675829,Beer Bar
1990,M5S,43.6626956,-79.4000493,Piano Piano,43.66294872979362,-79.40289804116937,Italian Restaurant
1991,M5S,43.6626956,-79.4000493,The Dessert Kitchen,43.66282317865166,-79.40274569154498,Dessert Shop
1992,M5S,43.6626956,-79.4000493,Harbord House,43.66246595195944,-79.40541041671369,Bar
1993,M5S,43.6626956,-79.4000493,Cafe Cancan,43.662735486588865,-79.40344738555669,French Restaurant
1994,M5S,43.6626956,-79.4000493,Almond Butterfly,43.66283554072087,-79.40336494731255,Bakery
1995,M5S,43.6626956,-79.4000493,Fresh on Bloor,43.66675488472059,-79.40349130034014,Vegetarian / Vegan Restaurant
1996,M5S,43.6626956,-79.4000493,Akai Sushi,43.66246971191281,-79.40494572728848,Sushi Restaurant
1997,M5S,43.6626956,-79.4000493,Harbord Bakery & Calandria,43.662519096022976,-79.40444270567404,Bakery
1998,M5S,43.6626956,-79.4000493,Philosopher's Walk,43.666893747498605,-79.39559698104858,Park
1999,M5S,43.6626956,-79.4000493,Athletic Centre,43.66248699305214,-79.40065676565847,College Gym
2000,M5S,43.6626956,-79.4000493,The Planet Traveler,43.657202,-79.403568,Hostel
2001,M5S,43.6626956,-79.4000493,Gyubee,43.66708824997601,-79.4005710246546,Japanese Restaurant
2002,M5S,43.6626956,-79.4000493,Koerner Hall,43.667983280307865,-79.3959619437764,Concert Hall
2003,M5S,43.6626956,-79.4000493,Carmen's City Market,43.65764732156707,-79.40162631000557,Supermarket
2004,M5S,43.6626956,-79.4000493,Bakka Phoenix Books,43.662958633796144,-79.40260149079198,Bookstore
2005,M5S,43.6626956,-79.4000493,Harvest Kitchen,43.662713770749434,-79.40433001263669,Restaurant
2006,M5S,43.6626956,-79.4000493,A & C World,43.65740880302916,-79.39984655786655,Gaming Cafe
2007,M5S,43.6626956,-79.4000493,Grasshopper,43.65757329774803,-79.40215928821414,Vegetarian / Vegan Restaurant
2008,M5S,43.6626956,-79.4000493,Queen's Park,43.66394609897775,-79.39217952520835,Park
2009,M5S,43.6626956,-79.4000493,Royal Conservatory of Music,43.66822758218325,-79.39631143267306,Music School
2010,M5S,43.6626956,-79.4000493,Booster Juice,43.658016,-79.3993,Smoothie Shop
2011,M5S,43.6626956,-79.4000493,Royal Ontario Museum,43.668367065616046,-79.3948129405877,Museum
2012,M5S,43.6626956,-79.4000493,BMV Books,43.66586,-79.406824,Bookstore
